id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
306,1051,67,4,10556,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
307,2269,68,1,53765,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
308,2268,68,10,37578,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
309,2257,68,8,33574,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
310,2265,68,5,33935,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
311,389,69,10,47454,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
312,375,69,6,98799,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
313,406,69,10,21768,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
314,382,69,9,4830,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
315,396,69,4,8165,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
316,382,69,2,4830,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
317,406,69,3,21768,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
318,418,70,4,61528,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
319,412,70,3,88334,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
320,422,70,2,31527,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
321,846,71,9,70555,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
322,834,71,5,29886,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
323,846,71,5,70555,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
324,827,71,5,21932,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
325,840,71,3,68348,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
326,827,71,1,21932,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
327,821,71,2,38471,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
328,825,71,1,13595,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
329,1392,72,8,10952,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
330,1384,72,10,56466,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
331,1379,72,5,46171,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
332,1382,72,5,44992,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
333,1392,72,6,10952,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
334,1374,72,7,62617,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
335,1382,72,5,44992,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
336,1374,72,2,62617,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
337,204,73,7,21739,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
338,203,73,9,99465,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
339,206,73,10,78612,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
340,203,73,10,99465,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
341,206,73,3,78612,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
342,206,73,5,78612,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
343,206,73,5,78612,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
344,2281,74,1,87909,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
345,2287,74,5,70021,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
346,2297,74,9,34434,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
347,2280,74,8,18764,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
348,2284,74,5,46910,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
349,2298,74,10,31708,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
350,487,75,5,70708,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
351,490,75,2,70681,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
352,498,75,2,14463,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
353,482,75,3,77194,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
354,487,75,7,70708,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
355,495,75,4,12777,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
356,503,75,6,29771,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
357,512,75,8,37266,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
358,450,76,1,19142,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
359,46,77,6,39226,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
360,1264,78,5,70298,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
361,1261,78,4,39733,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
362,1255,78,2,93495,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
363,1237,78,4,30520,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
364,1263,78,7,46807,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
365,1976,79,2,27923,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
366,1977,79,7,13832,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
367,1975,79,3,66046,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
368,1978,79,5,42491,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
369,1976,79,6,27923,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
370,1977,79,8,13832,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
371,1977,79,2,13832,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
372,313,80,1,70891,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
373,308,80,8,70146,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
374,307,80,6,42201,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
375,1977,81,8,13832,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
376,1978,81,10,42491,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
377,1464,82,7,35980,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
378,1449,82,4,30655,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
379,1464,82,5,35980,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
380,1438,82,10,73981,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
381,1460,82,9,49965,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
382,1444,82,4,20968,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
383,674,83,1,99028,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
384,658,83,7,70995,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
385,656,83,3,24580,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
386,651,83,3,11696,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
387,681,84,4,54535,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
388,679,84,1,30402,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
389,682,84,2,5944,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
390,688,84,3,70376,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
391,218,85,9,46258,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
392,216,85,5,72042,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
393,71,86,2,2896,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
394,56,86,9,53898,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
395,71,86,1,2896,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
396,57,86,1,41548,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
397,66,86,3,40482,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
398,65,86,3,96377,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
399,590,87,1,80827,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
400,586,87,6,17304,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
401,586,87,6,17304,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
402,586,87,10,17304,2012-03-27 14:54:13 UTC,2012-03-27 14:54:13 UTC
403,201,88,2,77409,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
404,204,88,7,21739,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
405,206,88,10,78612,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
406,204,88,8,21739,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
407,201,88,4,77409,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
408,2288,89,5,40440,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
409,2287,89,2,70021,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
410,2291,89,9,27426,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
411,1641,90,2,88348,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
412,1669,90,1,15879,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
413,1656,90,5,33431,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
414,1672,90,1,504,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
415,1661,90,3,58642,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
416,1670,90,3,70021,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
417,1645,90,10,25654,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
418,497,91,8,95817,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
419,506,91,1,88215,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
420,484,91,10,47993,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
421,517,91,1,51084,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
422,632,92,9,88417,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
423,641,92,5,22941,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
424,625,92,5,74784,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
425,625,92,4,74784,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
426,2133,93,4,51430,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
427,2172,93,8,51277,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
428,2134,93,8,65654,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
429,2134,93,10,65654,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
430,2170,93,3,33892,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
431,2152,93,4,98718,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
432,2155,93,6,44420,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
433,955,94,5,8147,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
434,963,94,5,30323,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
435,957,94,7,43667,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
436,961,94,6,82216,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
437,954,94,1,47226,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
438,953,94,5,31901,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
439,962,94,1,23346,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
440,964,94,2,72268,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
441,638,95,4,3028,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
442,628,95,1,60110,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
443,628,95,2,60110,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
444,1013,96,2,98622,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
445,1007,96,5,69447,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
446,1012,96,1,31941,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
447,1003,96,3,90833,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
448,1012,96,7,31941,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
449,988,96,7,86488,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
450,1003,96,8,90833,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
451,1006,96,4,91026,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
452,1952,97,7,57869,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
453,1943,97,6,35717,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
454,1936,97,3,43485,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
455,1947,97,8,3094,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
456,1967,97,6,86746,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
457,544,98,2,32759,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
458,545,98,9,72968,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
459,542,98,7,15420,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
460,1792,99,2,22489,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
461,1782,99,7,23208,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
462,1789,99,6,90003,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
463,1780,99,5,53605,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
464,1790,99,6,68074,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
465,1809,99,9,35226,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
466,1783,99,7,61013,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
467,1789,99,5,90003,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
468,1579,100,7,96517,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
469,1588,100,6,79478,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
470,1563,100,4,84610,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
471,2388,101,10,57606,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
472,2371,101,9,90367,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
473,2380,101,8,97907,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
474,2377,101,4,62912,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
475,227,102,10,85319,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
476,227,102,6,85319,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
477,227,102,9,85319,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
478,227,102,7,85319,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
479,227,102,2,85319,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
480,1258,103,7,96108,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
481,1256,103,5,52424,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
482,1260,103,10,47315,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
483,1276,103,9,28112,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
484,1257,103,6,71973,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
485,1267,103,4,72655,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
486,584,104,8,86112,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
487,583,104,1,30410,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
488,590,104,9,80827,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
489,589,104,3,84793,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
490,583,104,5,30410,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
491,583,104,3,30410,2012-03-27 14:54:14 UTC,2012-03-27 14:54:14 UTC
492,584,104,7,86112,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
493,587,104,3,5003,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
494,1347,105,3,7272,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
495,1355,105,8,62014,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
496,1362,105,8,81510,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
497,1359,105,5,69266,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
498,1347,105,6,7272,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
499,2375,106,8,13595,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
500,2392,106,1,54866,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
501,2376,106,8,48491,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
502,2391,106,5,68007,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
503,2389,106,4,88778,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
504,2388,106,1,57606,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
505,2373,106,4,58780,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
506,2174,107,2,78808,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
507,1576,108,3,59792,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
508,1591,108,10,44543,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
509,1560,108,5,85473,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
510,1588,108,5,79478,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
511,1570,108,1,81260,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
512,1579,108,3,96517,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
513,2322,109,1,37852,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
514,2324,109,6,30485,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
515,2312,109,6,46479,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
516,2307,109,4,58056,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
517,2320,109,3,32862,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
518,2306,109,1,81595,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
519,2321,109,9,88102,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
520,2303,109,2,53732,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
521,991,110,1,31231,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
522,1735,111,4,71509,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
523,1762,111,8,32827,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
524,1773,111,3,61506,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
525,1764,111,10,24746,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
526,1764,111,5,24746,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
527,1728,112,10,97561,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
528,1727,112,8,3356,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
529,1721,112,4,49805,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
530,1726,112,8,34791,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
531,1723,112,4,36896,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
532,1724,112,7,23806,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
533,300,113,4,59976,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
534,305,113,10,49203,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
535,981,114,1,2126,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
536,970,114,6,97851,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
537,971,114,2,74263,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
538,979,114,5,74925,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
539,970,114,7,97851,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
540,978,114,8,45253,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
541,2103,115,4,36796,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
542,2105,115,4,65699,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
543,2107,115,10,27918,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
544,2122,115,5,29699,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
545,1962,116,9,46227,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
546,1939,116,2,44245,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
547,2029,117,6,82413,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
548,2039,117,6,75637,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
549,2036,117,8,28444,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
550,2032,117,7,45339,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
551,2029,117,5,82413,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
552,2041,117,10,92302,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
553,1609,118,5,55709,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
554,1605,118,3,67265,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
555,1634,118,5,20047,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
556,1603,118,2,41322,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
557,1622,118,6,42770,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
558,1619,118,4,89598,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
559,2278,119,8,74900,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
560,2278,119,2,74900,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
561,2279,119,10,41735,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
562,2275,119,2,97153,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
563,2279,119,9,41735,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
564,2276,119,6,56253,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
565,2278,119,2,74900,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
566,190,120,7,1159,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
567,189,120,2,73258,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
568,187,120,1,47310,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
569,177,120,7,40439,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
570,183,120,8,57403,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
571,194,120,6,70506,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
572,195,120,5,54969,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
573,50,121,6,89333,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
574,23,121,5,54074,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
575,34,121,1,36730,2012-03-27 14:54:15 UTC,2012-03-27 14:54:15 UTC
576,41,121,1,57689,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
577,53,121,6,71198,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
578,1446,122,1,6312,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
579,1440,122,7,16971,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
580,1426,122,4,68175,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
581,1424,122,10,10116,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
582,1452,122,2,18987,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
583,1456,122,4,94592,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
584,1430,122,1,19913,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
585,1424,122,2,10116,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
586,2314,123,1,51420,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
587,2319,123,8,87804,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
588,2309,123,3,43781,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
589,2319,123,3,87804,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
590,2311,123,10,41558,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
591,1271,124,9,89042,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
592,1339,125,5,19657,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
593,1343,125,4,91663,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
594,1336,125,10,52640,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
595,1370,125,8,25117,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
596,1336,125,6,52640,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
597,1358,125,4,61947,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
598,1363,125,7,22678,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
599,612,126,8,4829,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
600,616,126,10,75665,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
601,600,126,8,4779,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
602,615,126,3,33157,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
603,609,126,8,70680,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
604,615,126,7,33157,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
605,600,126,4,4779,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
606,1397,127,6,99188,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
607,1398,127,4,76797,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
608,1527,128,6,38747,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
609,1550,128,10,32210,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
610,1550,128,3,32210,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
611,625,129,1,74784,2012-03-27 14:54:16 UTC,2012-03-27 14:54:16 UTC
